 -1.000000 1.788924
 -0.998047 0.821649
 -0.996094 1.734281
 -0.994141 1.116822
 -0.992188 1.899271
 -0.990234 1.321627
 -0.988281 1.833890
 -0.986328 0.896060
 -0.984375 0.468138
 -0.982422 0.190122
 -0.980469 1.602013
 -0.978516 0.253810
 -0.976562 0.885513
 -0.974609 0.577122
 -0.972656 1.618637
 -0.970703 1.250058
 -0.968750 1.391385
 -0.966797 0.252616
 -0.964844 1.713754
 -0.962891 1.354796
 -0.960938 0.105744
 -0.958984 1.676596
 -0.957031 1.667354
 -0.955078 0.288016
 -0.953125 1.818583
 -0.951172 1.299055
 -0.949219 0.619432
 -0.947266 1.229713
 -0.945312 0.669900
 -0.943359 1.349990
 -0.941406 1.289986
 -0.939453 0.019886
 -0.937500 0.219690
 -0.935547 0.579400
 -0.933594 0.689014
 -0.931641 1.668532
 -0.929688 1.927956
 -0.927734 0.557284
 -0.925781 0.106517
 -0.923828 0.415656
 -0.921875 0.284699
 -0.919922 1.723647
 -0.917969 0.202501
 -0.916016 1.181260
 -0.914062 1.829924
 -0.912109 1.358494
 -0.910156 1.966970
 -0.908203 1.225351
 -0.906250 1.133639
 -0.904297 1.681833
 -0.902344 0.109933
 -0.900391 1.237940
 -0.898438 0.885853
 -0.896484 1.773674
 -0.894531 1.531401
 -0.892578 0.699036
 -0.890625 0.586579
 -0.888672 1.664029
 -0.886719 1.921388
 -0.884766 0.768654
 -0.882812 1.005830
 -0.880859 1.202914
 -0.878906 0.789907
 -0.876953 1.216810
 -0.875000 1.303622
 -0.873047 0.990345
 -0.871094 0.396977
 -0.869141 1.223521
 -0.867188 1.059975
 -0.865234 0.496341
 -0.863281 1.162618
 -0.861328 0.868807
 -0.859375 1.734909
 -0.857422 1.360923
 -0.855469 0.046851
 -0.853516 1.572692
 -0.851562 0.238447
 -0.849609 1.534116
 -0.847656 0.319700
 -0.845703 1.385200
 -0.843750 0.750614
 -0.841797 -0.044055
 -0.839844 0.631192
 -0.837891 1.646357
 -0.835938 1.741438
 -0.833984 1.696438
 -0.832031 -0.118645
 -0.830078 0.356192
 -0.828125 1.380948
 -0.826172 1.825623
 -0.824219 1.150219
 -0.822266 0.424736
 -0.820312 0.579174
 -0.818359 1.493534
 -0.816406 1.197817
 -0.814453 -0.077978
 -0.812500 0.056151
 -0.810547 1.650204
 -0.808594 0.724182
 -0.806641 1.168084
 -0.804688 1.721913
 -0.802734 1.465668
 -0.800781 0.099350
 -0.798828 1.532960
 -0.796875 0.416497
 -0.794922 -0.250036
 -0.792969 0.703360
 -0.791016 0.746686
 -0.789062 0.889943
 -0.787109 0.633131
 -0.785156 0.226251
 -0.783203 1.259304
 -0.781250 0.702290
 -0.779297 0.485210
 -0.777344 0.538064
 -0.775391 0.080855
 -0.773438 0.313581
 -0.771484 0.546243
 -0.769531 0.088844
 -0.767578 -0.168618
 -0.765625 0.033859
 -0.763672 0.916276
 -0.761719 -0.071367
 -0.759766 0.780931
 -0.757812 0.573170
 -0.755859 1.305352
 -0.753906 0.397478
 -0.751953 0.329547
 -0.750000 0.661561
 -0.748047 0.833521
 -0.746094 1.225427
 -0.744141 0.107280
 -0.742188 0.509080
 -0.740234 1.060830
 -0.738281 1.382528
 -0.736328 1.164177
 -0.734375 0.565777
 -0.732422 0.327328
 -0.730469 -0.321167
 -0.728516 -0.279710
 -0.726562 0.751702
 -0.724609 0.173069
 -0.722656 0.774391
 -0.720703 -0.264330
 -0.718750 0.466907
 -0.716797 -0.381898
 -0.714844 0.119256
 -0.712891 1.090371
 -0.710938 0.481446
 -0.708984 0.542483
 -0.707031 0.783482
 -0.705078 0.864445
 -0.703125 1.325372
 -0.701172 0.586264
 -0.699219 -0.472877
 -0.697266 -0.212052
 -0.695312 -0.211259
 -0.693359 -0.170498
 -0.691406 0.520233
 -0.689453 0.850935
 -0.687500 1.081608
 -0.685547 0.162253
 -0.683594 0.912871
 -0.681641 -0.456537
 -0.679688 -0.335970
 -0.677734 0.744573
 -0.675781 1.165092
 -0.673828 0.225589
 -0.671875 -0.443935
 -0.669922 0.846520
 -0.667969 0.436955
 -0.666016 0.327371
 -0.664062 1.047770
 -0.662109 -0.271848
 -0.660156 0.588517
 -0.658203 0.058868
 -0.656250 -0.590796
 -0.654297 0.779527
 -0.652344 -0.290163
 -0.650391 0.470137
 -0.648438 -0.579575
 -0.646484 0.600704
 -0.644531 -0.549025
 -0.642578 -0.648762
 -0.640625 -0.188506
 -0.638672 -0.878256
 -0.636719 -0.218011
 -0.634766 0.242230
 -0.632812 -0.397532
 -0.630859 0.962704
 -0.628906 -0.707061
 -0.626953 -0.636827
 -0.625000 -0.666592
 -0.623047 0.903645
 -0.621094 -0.856116
 -0.619141 -0.765873
 -0.617188 0.374374
 -0.615234 -0.955374
 -0.613281 0.204884
 -0.611328 0.205150
 -0.609375 0.665424
 -0.607422 -1.064293
 -0.605469 -0.684001
 -0.603516 0.506303
 -0.601562 -1.003381
 -0.599609 0.236947
 -0.597656 -1.092712
 -0.595703 -0.762355
 -0.593750 -0.131983
 -0.591797 -1.001595
 -0.589844 0.088810
 -0.587891 -0.320766
 -0.585938 0.479677
 -0.583984 -0.049860
 -0.582031 -0.059376
 -0.580078 0.721130
 -0.578125 -0.008341
 -0.576172 0.172211
 -0.574219 -0.567212
 -0.572266 0.553390
 -0.570312 -0.385981
 -0.568359 -0.305325
 -0.566406 0.415359
 -0.564453 -0.063928
 -0.562500 -0.883185
 -0.560547 0.567589
 -0.558594 -0.291605
 -0.556641 0.039233
 -0.554688 0.180105
 -0.552734 0.491011
 -0.550781 -0.688048
 -0.548828 -0.567070
 -0.546875 0.023944
 -0.544922 -0.765004
 -0.542969 0.556087
 -0.541016 -0.352783
 -0.539062 0.118387
 -0.537109 -1.400401
 -0.535156 0.030852
 -0.533203 -1.347852
 -0.531250 -1.246511
 -0.529297 -1.195127
 -0.527344 -0.493697
 -0.525391 -0.062221
 -0.523438 -0.040698
 -0.521484 0.170872
 -0.519531 -0.117508
 -0.517578 -1.305840
 -0.515625 -0.424121
 -0.513672 -1.442351
